Date,Country,SIMDQuintile,DailyPositive,CumulativePositive,DailyDeaths,DailyDeathsQF,CumulativeDeaths,CumulativeDeathsQF,CrudeRateDeaths,CrudeRateDeathsQF,FirstInfections,FirstInfectionsCumulative,Reinfections,ReinfectionsCumulative,PercentReinfections,PercentReinfectionsCumulative
20210218,S92000003,5,111,31962,4,,1018,,93.116427548925,,110,31910,1,52,0.9009009009009008,0.16269319817283023
20210219,S92000003,1,256,51423,14,,2012,,185.82708291194365,,255,51304,1,119,0.390625,0.23141395873441845
20210219,S92000003,2,222,44120,11,,1684,,155.38266209991733,,220,44017,2,103,0.9009009009009008,0.23345421577515865
20210219,S92000003,3,150,34591,10,,1347,,123.38769292494788,,150,34527,0,64,0,0.18501922465381168
20210219,S92000003,4,159,34466,6,,1204,,108.02459443673338,,159,34399,0,67,0,0.1943944757151976
20210219,S92000003,5,106,32068,5,,1023,,93.57377738953858,,106,32016,0,52,0,0.16215541973306724
20210220,S92000003,1,192,51615,10,,2022,,186.7506767633947,,189,51493,3,122,1.5625,0.23636539765572023
20210220,S92000003,2,165,44285,9,,1693,,156.2130920042518,,165,44182,0,103,0,0.23258439652252455
20210220,S92000003,3,103,34694,7,,1354,,124.0289058800144,,102,34629,1,65,0.970873786407767,0.18735227993312964
20210220,S92000003,4,124,34590,0,,1204,,108.02459443673338,,123,34522,1,68,0.8064516129032258,0.19658860942468925
20210220,S92000003,5,81,32149,1,,1024,,93.6652473576613,,81,32097,0,52,0,0.16174686615446826
20210221,S92000003,1,156,51771,5,,2027,,187.21247368912017,,156,51649,0,122,0,0.2356531648992679
20210221,S92000003,2,175,44460,8,,1701,,156.95125191921576,,174,44356,1,104,0.5714285714285714,0.23391812865497075
20210221,S92000003,3,93,34787,2,,1356,,124.21210958146196,,93,34722,0,65,0,0.1868514100094863
20210221,S92000003,4,92,34682,1,,1205,,108.11431586068416,,92,34614,0,68,0,0.19606712415662303
20210221,S92000003,5,94,32243,4,,1028,,94.03112723015217,,94,32191,0,52,0,0.1612753155723723
20210222,S92000003,1,227,51998,6,,2033,,187.76662999999076,,226,51875,1,123,0.44052863436123346,0.23654755952152007
20210222,S92000003,2,212,44672,7,,1708,,157.59714184480927,,211,44567,1,105,0.4716981132075472,0.23504656160458456
20210222,S92000003,3,132,34919,5,,1361,,124.67011883508094,,131,34853,1,66,0.7575757575757576,0.1890088490506601
20210222,S92000003,4,111,34793,2,,1207,,108.29375870858571,,111,34725,0,68,0,0.1954416118184692
20210222,S92000003,5,108,32351,2,,1030,,94.21406716639758,,108,32299,0,52,0,0.16073691694228923
20210223,S92000003,1,220,52218,4,,2037,,188.13606754057116,,220,52095,0,123,0,0.23555095943927384
20210223,S92000003,2,165,44837,2,,1710,,157.78168182355026,,165,44732,0,105,0,0.23418159109663897
20210223,S92000003,3,118,35037,5,,1366,,125.12812808869992,,118,34971,0,66,0,0.18837229214830037
20210223,S92000003,4,97,34890,4,,1211,,108.65264440438882,,97,34822,0,68,0,0.19489825164803667
20210223,S92000003,5,93,32444,1,,1031,,94.3055371345203,,93,32392,0,52,0,0.16027616816668722
20210224,S92000003,1,210,52428,6,,2043,,188.69022385144177,,209,52304,1,124,0.47619047619047616,0.23651483939879453
20210224,S92000003,2,185,45022,2,,1712,,157.96622180229124,,184,44916,1,106,0.5405405405405406,0.23544045133490293
20210224,S92000003,3,116,35153,7,,1373,,125.76934104376646,,115,35086,1,67,0.8620689655172413,0.19059539726339145
20210224,S92000003,4,91,34981,3,,1214,,108.92180867624114,,91,34913,0,68,0,0.19439124095937796
20210224,S92000003,5,99,32543,0,,1031,,94.3055371345203,,99,32491,0,52,0,0.15978858740743018
20210225,S92000003,1,204,52632,7,,2050,,189.33673954745748,,202,52506,2,126,0.9803921568627452,0.2393980848153215
20210225,S92000003,2,142,45164,2,,1714,,158.15076178103223,,142,45058,0,106,0,0.2347002037020636
20210225,S92000003,3,112,35265,5,,1378,,126.2273502973854,,110,35196,2,69,1.7857142857142858,0.19566142067205444
20210225,S92000003,4,95,35076,3,,1217,,109.19097294809347,,94,35007,1,69,1.0526315789473684,0.19671570304481695
20210225,S92000003,5,80,32623,3,,1034,,94.57994703888843,,80,32571,0,52,0,0.15939674462802317
20210226,S92000003,1,157,52789,3,,2053,,189.6138177028928,,156,52662,1,127,0.6369426751592356,0.2405804239519597
20210226,S92000003,2,138,45302,3,,1717,,158.42757174914374,,138,45196,0,106,0,0.23398525451414948
20210226,S92000003,3,88,35353,5,,1383,,126.68535955100435,,88,35284,0,69,0,0.19517438406924448
20210226,S92000003,4,73,35149,3,,1220,,109.46013721994578,,71,35078,2,71,2.73972602739726,0.20199721186947
20210226,S92000003,5,70,32693,2,,1036,,94.7628869751339,,69,32640,1,53,1.4285714285714286,0.1621142140519377
20210227,S92000003,1,127,52916,5,,2058,,190.0756146286183,,127,52789,0,127,0,0.2400030236601406
20210227,S92000003,2,99,45401,3,,1720,,158.70438171725522,,97,45293,2,108,2.0202020202020203,0.23788022290257924
20210227,S92000003,3,67,35420,4,,1387,,127.05176695389952,,65,35349,2,71,2.985074626865672,0.20045172219085264
20210227,S92000003,4,73,35222,3,,1223,,109.72930149179813,,73,35151,0,71,0,0.2015785588552609
20210227,S92000003,5,52,32745,4,,1040,,95.12876684762476,,52,32692,0,53,0,0.16185677202626356
20210228,S92000003,1,144,53060,3,,2061,,190.3526927840536,,142,52931,2,129,1.3888888888888888,0.2431209950998869
20210228,S92000003,2,106,45507,2,,1722,,158.8889216959962,,105,45398,1,109,0.9433962264150944,0.23952358977739688
20210228,S92000003,3,55,35475,1,,1388,,127.14336880462332,,55,35404,0,71,0,0.20014094432699084
20210228,S92000003,4,64,35286,1,,1224,,109.8190229157489,,62,35213,2,73,3.125,0.2068809159440005
20210228,S92000003,5,61,32806,2,,1042,,95.31170678387018,,61,32753,0,53,0,0.1615558129610437
20210301,S92000003,1,186,53246,6,,2067,,190.9068490949242,,183,53114,3,132,1.6129032258064515,0.24790594598655297
20210301,S92000003,2,137,45644,5,,1727,,159.3502716428487,,137,45535,0,109,0,0.23880466216808344
20210301,S92000003,3,87,35562,7,,1395,,127.78458175968989,,86,35490,1,72,1.1494252873563218,0.20246330352623587
20210301,S92000003,4,83,35369,1,,1225,,109.90874433969968,,82,35295,1,74,1.2048192771084338,0.20922276569877576
20210301,S92000003,5,62,32868,1,,1043,,95.4031767519929,,59,32812,3,56,4.838709677419355,0.1703784836314957
20210302,S92000003,1,164,53410,3,,2070,,191.1839272503595,,164,53278,0,132,0,0.2471447294514136
20210302,S92000003,2,142,45786,2,,1729,,159.5348116215897,,141,45676,1,110,0.704225352112676,0.2402481107762198
20210302,S92000003,3,86,35648,2,,1397,,127.96778546113748,,86,35576,0,72,0,0.20197486535008977
20210302,S92000003,4,77,35446,3,,1228,,110.17790861155198,,74,35369,3,77,3.896103896103896,0.21723184562432996
20210302,S92000003,5,52,32920,2,,1045,,95.58611668823832,,52,32864,0,56,0,0.1701093560145808
20210303,S92000003,1,176,53586,6,,2076,,191.73808356123013,,176,53454,0,132,0,0.2463329974247005
20210303,S92000003,2,116,45902,1,,1730,,159.62708161096018,,116,45792,0,110,0,0.23964097424948805
20210303,S92000003,3,68,35716,2,,1399,,128.15098916258503,,68,35644,0,72,0,0.2015903236644641
20210303,S92000003,4,68,35514,1,,1229,,110.26763003550276,,67,35436,1,78,1.4705882352941178,0.2196316945429971
20210303,S92000003,5,67,32987,1,,1046,,95.67758665636104,,67,32931,0,56,0,0.16976384636371905
20210304,S92000003,1,189,53775,2,,2078,,191.9228023315203,,186,53640,3,135,1.5873015873015872,0.2510460251046025
20210304,S92000003,2,141,46043,8,,1738,,160.36524152592418,,139,45931,2,112,1.4184397163120568,0.2432508741828291
20210304,S92000003,3,83,35799,2,,1401,,128.33419286403262,,83,35727,0,72,0,0.20112293639487136
20210304,S92000003,4,87,35601,2,,1231,,110.44707288340432,,87,35523,0,78,0,0.21909496924243704
20210304,S92000003,5,63,33050,0,,1046,,95.67758665636104,,63,32994,0,56,0,0.16944024205748864
20210305,S92000003,1,163,53938,1,,2079,,192.01516171666543,,161,53801,2,137,1.2269938650306749,0.25399532796914975
20210305,S92000003,2,116,46159,2,,1740,,160.54978150466516,,116,46047,0,112,0,0.24263957191446955
20210305,S92000003,3,78,35877,1,,1402,,128.42579471475642,,78,35805,0,72,0,0.20068567605987123
20210305,S92000003,4,64,35665,2,,1233,,110.62651573130589,,64,35587,0,78,0,0.2187018084957241
20210305,S92000003,5,46,33096,2,,1048,,95.86052659260648,,46,33040,0,56,0,0.1692047377326565
20210306,S92000003,1,135,54073,6,,2085,,192.569318027536,,135,53936,0,137,0,0.25336119690048636
20210306,S92000003,2,128,46287,1,,1741,,160.64205149403568,,127,46174,1,113,0.78125,0.24412902110743837
20210306,S92000003,3,75,35952,1,,1403,,128.51739656548023,,74,35879,1,73,1.3333333333333333,0.2030485091232755
20210306,S92000003,4,85,35750,1,,1234,,110.71623715525664,,85,35672,0,78,0,0.21818181818181817
20210306,S92000003,5,60,33156,1,,1049,,95.9519965607292,,57,33097,3,59,5,0.1779466763180118
20210307,S92000003,1,130,54203,5,,2090,,193.03111495326152,,130,54066,0,137,0,0.2527535376270686
20210307,S92000003,2,109,46396,4,,1745,,161.01113145151766,,109,46283,0,113,0,0.2435554789205966
20210307,S92000003,3,81,36033,1,,1404,,128.608998416204,,80,35959,1,74,1.2345679012345678,0.20536730219520993
20210307,S92000003,4,66,35816,0,,1234,,110.71623715525664,,65,35737,1,79,1.5151515151515151,0.2205718114809024
20210307,S92000003,5,50,33206,0,,1049,,95.9519965607292,,49,33146,1,60,2,0.18069023670421008
20210308,S92000003,1,217,54420,7,,2097,,193.67763064927723,,213,54279,4,141,1.8433179723502304,0.25909592061742004
20210308,S92000003,2,146,46542,3,,1748,,161.2879414196291,,145,46428,1,114,0.684931506849315,0.2449400541446435
20210308,S92000003,3,81,36114,4,,1408,,128.97540581909917,,81,36040,0,74,0,0.20490668438832585
20210308,S92000003,4,84,35900,1,,1235,,110.8059585792074,,84,35821,0,79,0,0.2200557103064067
20210308,S92000003,5,66,33272,0,,1049,,95.9519965607292,,65,33211,1,61,1.5151515151515151,0.1833373407069007
20210309,S92000003,1,191,54611,3,,2100,,193.95470880471257,,190,54469,1,142,0.5235602094240838,0.2600208749153101
20210309,S92000003,2,174,46716,3,,1751,,161.56475138774064,,173,46601,1,115,0.5747126436781609,0.24616833633016524
20210309,S92000003,3,107,36221,0,,1408,,128.97540581909917,,106,36146,1,75,0.9345794392523364,0.2070622014853262
20210309,S92000003,4,100,36000,4,,1239,,111.16484427501052,,99,35920,1,80,1,0.2222222222222222
20210309,S92000003,5,86,33358,0,,1049,,95.9519965607292,,85,33296,1,62,1.162790697674419,0.18586246177828408
20210310,S92000003,1,209,54820,1,,2101,,194.04706818985764,,205,54674,4,146,1.9138755980861244,0.2663261583363736
20210310,S92000003,2,150,46866,2,,1753,,161.74929136648166,,149,46750,1,116,0.6666666666666666,0.24751418939102973
20210310,S92000003,3,93,36314,0,,1408,,128.97540581909917,,93,36239,0,75,0,0.2065319160654293
20210310,S92000003,4,98,36098,2,,1241,,111.34428712291206,,97,36017,1,81,1.020408163265306,0.22438916283450608
20210310,S92000003,5,77,33435,0,,1049,,95.9519965607292,,77,33373,0,62,0,0.1854344250037386
20210311,S92000003,1,214,55034,3,,2104,,194.32414634529297,,214,54888,0,146,0,0.26529054766144566
20210311,S92000003,2,154,47020,4,,1757,,162.11837132396363,,152,46902,2,118,1.2987012987012987,0.25095703955763504
20210311,S92000003,3,114,36428,1,,1409,,129.06700766982297,,114,36353,0,75,0,0.20588558251894148
20210311,S92000003,4,95,36193,0,,1241,,111.34428712291206,,94,36111,1,82,1.0526315789473684,0.2265631475699721
20210311,S92000003,5,85,33520,0,,1049,,95.9519965607292,,85,33458,0,62,0,0.18496420047732695
20210312,S92000003,1,202,55236,0,,2104,,194.32414634529297,,202,55090,0,146,0,0.2643203707726845
20210312,S92000003,2,151,47171,2,,1759,,162.30291130270462,,151,47053,0,118,0,0.2501536961268576
20210312,S92000003,3,77,36505,0,,1409,,129.06700766982297,,77,36430,0,75,0,0.2054513080399945
20210312,S92000003,4,67,36260,3,,1244,,111.6134513947644,,67,36178,0,82,0,0.2261445118587976
20210312,S92000003,5,87,33607,1,,1050,,96.04346652885192,,87,33545,0,62,0,0.1844853750706698
20210313,S92000003,1,144,55380,1,,2105,,194.41650573043805,,144,55234,0,146,0,0.263633080534489
20210313,S92000003,2,100,47271,1,,1760,,162.3951812920751,,100,47153,0,118,0,0.24962450551077828
20210313,S92000003,3,78,36583,1,,1410,,129.15860952054675,,77,36507,1,76,1.2820512820512822,0.2077467676243064
20210313,S92000003,4,81,36341,0,,1244,,111.6134513947644,,80,36258,1,83,1.2345679012345678,0.22839217412839496
20210313,S92000003,5,63,33670,1,,1051,,96.13493649697465,,63,33608,0,62,0,0.18414018414018413
20210314,S92000003,1,129,55509,2,,2107,,194.60122450072825,,125,55359,4,150,3.10077519379845,0.270226449764903
20210314,S92000003,2,104,47375,2,,1762,,162.57972127081612,,104,47257,0,118,0,0.24907651715039575
20210314,S92000003,3,56,36639,0,,1410,,129.15860952054675,,56,36563,0,76,0,0.20742924206446683
20210314,S92000003,4,78,36419,2,,1246,,111.79289424266597,,78,36336,0,83,0,0.22790301765561932
20210314,S92000003,5,80,33750,1,,1052,,96.22640646509736,,80,33688,0,62,0,0.1837037037037037
20210315,S92000003,1,218,55727,1,,2108,,194.69358388587335,,218,55577,0,150,0,0.2691693434062483
20210315,S92000003,2,138,47513,0,,1762,,162.57972127081612,,138,47395,0,118,0,0.24835308231431397
20210315,S92000003,3,130,36769,0,,1410,,129.15860952054675,,130,36693,0,76,0,0.2066958579237945
20210315,S92000003,4,102,36521,0,,1246,,111.79289424266597,,102,36438,0,83,0,0.22726650420306124
20210315,S92000003,5,99,33849,0,,1052,,96.22640646509736,,99,33787,0,62,0,0.18316641555141955
20210316,S92000003,1,164,55891,4,,2112,,195.06302142645376,,162,55739,2,152,1.2195121951219512,0.27195791809056913
20210316,S92000003,2,115,47628,1,,1763,,162.67199126018662,,115,47510,0,118,0,0.24775342235659695
20210316,S92000003,3,112,36881,1,,1411,,129.25021137127055,,112,36805,0,76,0,0.20606816517990292
20210316,S92000003,4,106,36627,4,,1250,,112.15177993846903,,106,36544,0,83,0,0.22660878586834848
20210316,S92000003,5,78,33927,1,,1053,,96.31787643322006,,77,33864,1,63,1.2820512820512822,0.18569281103545848
20210317,S92000003,1,161,56052,1,,2113,,195.1553808115989,,159,55898,2,154,1.2422360248447204,0.27474487975451367
20210317,S92000003,2,140,47768,4,,1767,,163.0410712176686,,138,47648,2,120,1.4285714285714286,0.2512142019762184
20210317,S92000003,3,103,36984,1,,1412,,129.34181322199433,,103,36908,0,76,0,0.2054942677914774
20210317,S92000003,4,107,36734,1,,1251,,112.24150136241984,,107,36651,0,83,0,0.22594871236456687
20210317,S92000003,5,92,34019,1,,1054,,96.40934640134276,,90,33954,2,65,2.1739130434782608,0.1910696963461595
20210318,S92000003,1,166,56218,0,,2113,,195.1553808115989,,165,56063,1,155,0.6024096385542169,0.27571240527944785
20210318,S92000003,2,130,47898,1,,1768,,163.13334120703908,,129,47777,1,121,0.7692307692307693,0.25262015115453673
20210318,S92000003,3,85,37069,2,,1414,,129.5250169234419,,84,36992,1,77,1.1764705882352942,0.20772073700396557
20210318,S92000003,4,89,36823,0,,1251,,112.24150136241984,,88,36739,1,84,1.1235955056179776,0.22811829563044836
20210318,S92000003,5,84,34103,0,,1054,,96.40934640134276,,84,34038,0,65,0,0.19059906753071576
20210319,S92000003,1,147,56365,1,,2114,,195.24774019674396,,145,56208,2,157,1.3605442176870748,0.27854164818593097
20210319,S92000003,2,122,48020,2,,1770,,163.3178811857801,,121,47898,1,122,0.819672131147541,0.2540608079966681
20210319,S92000003,3,106,37175,1,,1415,,129.61661877416572,,106,37098,0,77,0,0.20712844653665097
20210319,S92000003,4,101,36924,1,,1252,,112.3312227863706,,99,36838,2,86,1.98019801980198,0.2329108438955693
20210319,S92000003,5,70,34173,1,,1055,,96.5008163694655,,70,34108,0,65,0,0.1902086442513095
20210320,S92000003,1,142,56507,1,,2115,,195.34009958188904,,142,56350,0,157,0,0.2778416833312687
20210320,S92000003,2,96,48116,2,,1772,,163.50242116452108,,96,47994,0,122,0,0.25355391138082967
20210320,S92000003,3,77,37252,1,,1416,,129.70822062488952,,77,37175,0,77,0,0.20670031139267692
20210320,S92000003,4,87,37011,0,,1252,,112.3312227863706,,87,36925,0,86,0,0.23236335143605957
20210320,S92000003,5,57,34230,1,,1056,,96.5922863375882,,56,34164,1,66,1.7543859649122806,0.19281332164767748
20210321,S92000003,1,129,56636,2,,2117,,195.52481835217924,,128,56478,1,158,0.7751937984496124,0.2789745038491419
20210321,S92000003,2,131,48247,2,,1774,,163.68696114326207,,130,48124,1,123,0.7633587786259542,0.2549381308682405
20210321,S92000003,3,81,37333,0,,1416,,129.70822062488952,,81,37256,0,77,0,0.2062518415342994
20210321,S92000003,4,69,37080,0,,1252,,112.3312227863706,,69,36994,0,86,0,0.2319309600862999
20210321,S92000003,5,54,34284,0,,1056,,96.5922863375882,,54,34218,0,66,0,0.1925096254812741
20210322,S92000003,1,184,56820,0,,2117,,195.52481835217924,,184,56662,0,158,0,0.2780711017247448
20210322,S92000003,2,189,48436,3,,1777,,163.96377111137355,,188,48312,1,124,0.5291005291005291,0.25600792798744737
20210322,S92000003,3,122,37455,0,,1416,,129.70822062488952,,118,37374,4,81,3.278688524590164,0.21625951141369645
20210322,S92000003,4,132,37212,0,,1252,,112.3312227863706,,130,37124,2,88,1.5151515151515151,0.236482854993013
20210322,S92000003,5,60,34344,0,,1056,,96.5922863375882,,60,34278,0,66,0,0.19217330538085256
20210323,S92000003,1,176,56996,1,,2118,,195.6171777373243,,175,56837,1,159,0.5681818181818182,0.27896694504877534
20210323,S92000003,2,133,48569,1,,1778,,164.05604110074407,,132,48444,1,125,0.7518796992481203,0.25736580946694393
20210323,S92000003,3,92,37547,0,,1416,,129.70822062488952,,91,37465,1,82,1.0869565217391304,0.21839294750579272
20210323,S92000003,4,117,37329,0,,1252,,112.3312227863706,,116,37240,1,89,0.8547008547008547,0.2384205309544858
20210323,S92000003,5,89,34433,1,,1057,,96.68375630571092,,89,34367,0,66,0,0.19167658931838644
20210324,S92000003,1,164,57160,3,,2121,,195.8942558927597,,164,57001,0,159,0,0.2781665500349895
20210324,S92000003,2,131,48700,0,,1778,,164.05604110074407,,129,48573,2,127,1.5267175572519085,0.26078028747433263
20210324,S92000003,3,80,37627,0,,1416,,129.70822062488952,,77,37542,3,85,3.75,0.2259016132032849
20210324,S92000003,4,86,37415,1,,1253,,112.42094421032138,,86,37326,0,89,0,0.23787251102499
20210324,S92000003,5,85,34518,0,,1057,,96.68375630571092,,84,34451,1,67,1.1764705882352942,0.19410162813604495
20210325,S92000003,1,190,57350,2,,2123,,196.07897466304988,,190,57191,0,159,0,0.2772449869224063
20210325,S92000003,2,142,48842,2,,1780,,164.24058107948505,,141,48714,1,128,0.704225352112676,0.2620695303222636
20210325,S92000003,3,77,37704,0,,1416,,129.70822062488952,,77,37619,0,85,0,0.2254402715892213
20210325,S92000003,4,105,37520,1,,1254,,112.51066563427216,,103,37429,2,91,1.9047619047619049,0.24253731343283583
20210325,S92000003,5,62,34580,2,,1059,,96.86669624195636,,62,34513,0,67,0,0.1937536148062464
20210326,S92000003,1,174,57524,2,,2125,,196.26369343334008,,173,57364,1,160,0.5747126436781609,0.2781447743550518
20210326,S92000003,2,106,48948,2,,1782,,164.42512105822607,,105,48819,1,129,0.9433962264150944,0.26354498651630304
20210326,S92000003,3,60,37764,0,,1416,,129.70822062488952,,59,37678,1,86,1.6666666666666667,0.22773011333545176
20210326,S92000003,4,68,37588,1,,1255,,112.60038705822294,,67,37496,1,92,1.4705882352941178,0.24475896562732788
20210326,S92000003,5,70,34650,0,,1059,,96.86669624195636,,70,34583,0,67,0,0.19336219336219335
20210327,S92000003,1,91,57615,1,,2126,,196.3560528184852,,91,57455,0,160,0,0.27770545864792157
