WeekEnding,HSCP,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20200126,S37000033,3,All,d,116,97,19.6
20200126,S37000033,4,All,d,141,155,-9
20200126,S37000033,5,All,d,84,96,-12.5
20200126,S37000034,1,All,d,1025,1107.5,-7.4
20200126,S37000034,2,All,d,301,312,-3.5
20200126,S37000034,3,All,d,226,194,16.5
20200126,S37000034,4,All,d,133,159,-16.4
20200126,S37000034,5,All,d,138,143.5,-3.8
20200126,S37000035,1,All,d,455,442.5,2.8
20200126,S37000035,2,All,d,332,329,0.9
20200126,S37000035,3,All,d,144,152.5,-5.6
20200126,S37000035,4,All,d,135,144,-6.2
20200126,S37000035,5,All,d,59,78.5,-24.8
20200202,S37000001,1,All,d,67,75.5,-11.3
20200202,S37000001,2,All,d,141,153.5,-8.1
20200202,S37000001,3,All,d,92,76.5,20.3
20200202,S37000001,4,All,d,72,72.5,-0.7
20200202,S37000001,5,All,d,151,153,-1.3
20200202,S37000002,1,All,d,24,15.5,54.8
20200202,S37000002,2,All,d,66,73,-9.6
20200202,S37000002,3,All,d,137,128.5,6.6
20200202,S37000002,4,All,d,233,198,17.7
20200202,S37000002,5,All,d,140,140,-0
20200202,S37000003,1,All,d,29,29.5,-1.7
20200202,S37000003,2,All,d,81,79,2.5
20200202,S37000003,3,All,d,105,100.5,4.5
20200202,S37000003,4,All,d,82,85,-3.5
20200202,S37000003,5,All,d,41,39,5.1
20200202,S37000004,1,All,d,29,29.5,-1.7
20200202,S37000004,2,All,d,40,50,-20
20200202,S37000004,3,All,d,101,113.5,-11
20200202,S37000004,4,All,d,44,57,-22.8
20200202,S37000004,5,All,d,24,22,9.1
20200202,S37000005,1,All,d,99,100,-1
20200202,S37000005,2,All,d,83,82,1.2
20200202,S37000005,3,All,d,68,67.5,0.7
20200202,S37000005,4,All,d,89,121,-26.4
20200202,S37000005,5,All,d,78,78.5,-0.6
20200202,S37000006,1,All,d,49,54,-9.3
20200202,S37000006,2,All,d,162,150.5,7.6
20200202,S37000006,3,All,d,171,199.5,-14.3
20200202,S37000006,4,All,d,73,73.5,-0.7
20200202,S37000006,5,All,d,38,34.5,10.1
20200202,S37000007,1,All,d,199,215,-7.4
20200202,S37000007,2,All,d,74,88,-15.9
20200202,S37000007,3,All,d,55,47.5,15.8
20200202,S37000007,4,All,d,63,52,21.2
20200202,S37000007,5,All,d,66,62.5,5.6
20200202,S37000008,1,All,d,139,157.5,-11.7
20200202,S37000008,2,All,d,107,105.5,1.4
20200202,S37000008,3,All,d,77,74,4.1
20200202,S37000008,4,All,d,53,51,3.9
20200202,S37000008,5,All,d,21,28.5,-26.3
20200202,S37000009,1,All,d,18,16,12.5
20200202,S37000009,2,All,d,67,76.5,-12.4
20200202,S37000009,3,All,d,20,23,-13
20200202,S37000009,4,All,d,52,68.5,-24.1
20200202,S37000009,5,All,d,158,132.5,19.2
20200202,S37000010,1,All,d,23,17.5,31.4
20200202,S37000010,2,All,d,108,76.5,41.2
20200202,S37000010,3,All,d,51,62.5,-18.4
20200202,S37000010,4,All,d,55,37.5,46.7
20200202,S37000010,5,All,d,51,31,64.5
20200202,S37000011,1,All,d,24,22,9.1
20200202,S37000011,2,All,d,36,25,44
20200202,S37000011,3,All,d,18,21.5,-16.3
20200202,S37000011,4,All,d,48,48,-0
20200202,S37000011,5,All,d,103,110,-6.4
20200202,S37000012,1,All,d,191,189.5,0.8
20200202,S37000012,2,All,d,210,194,8.2
20200202,S37000012,3,All,d,141,135.5,4.1
20200202,S37000012,4,All,d,161,167,-3.6
20200202,S37000012,5,All,d,405,361,12.2
20200202,S37000013,1,All,d,119,147.5,-19.3
20200202,S37000013,2,All,d,135,165,-18.2
20200202,S37000013,3,All,d,111,148.5,-25.3
20200202,S37000013,4,All,d,67,90,-25.6
20200202,S37000013,5,All,d,64,61.5,4.1
20200202,S37000016,1,All,d,99,95,4.2
20200202,S37000016,2,All,d,137,140.5,-2.5
20200202,S37000016,3,All,d,236,259,-8.9
20200202,S37000016,4,All,d,182,192,-5.2
20200202,S37000016,5,All,d,48,47.5,1.1
20200202,S37000017,1,All,d,123,143,-14
20200202,S37000017,2,All,d,28,26.5,5.7
20200202,S37000017,3,All,d,38,32,18.8
20200202,S37000017,4,All,d,20,32.5,-38.5
20200202,S37000017,5,All,d,25,29,-13.8
20200202,S37000018,1,All,d,23,24,-4.2
20200202,S37000018,2,All,d,108,94,14.9
20200202,S37000018,3,All,d,62,47,31.9
20200202,S37000018,4,All,d,46,31,48.4
20200202,S37000018,5,All,d,29,18,61.1
20200202,S37000019,1,All,d,14,9,55.6
20200202,S37000019,2,All,d,39,38,2.6
20200202,S37000019,3,All,d,81,75.5,7.3
20200202,S37000019,4,All,d,71,78,-9
20200202,S37000019,5,All,d,20,25.5,-21.6
20200202,S37000020,1,All,d,212,229,-7.4
20200202,S37000020,2,All,d,79,88,-10.2
20200202,S37000020,3,All,d,57,66,-13.6
20200202,S37000020,4,All,d,54,41,31.7
20200202,S37000020,5,All,d,36,38.5,-6.5
20200202,S37000022,2,All,d,11,7,57.1
20200202,S37000022,3,All,d,16,10.5,52.4
20200202,S37000022,4,All,d,31,35.5,-12.7
20200202,S37000024,1,All,d,162,157,3.2
20200202,S37000024,2,All,d,138,151,-8.6
20200202,S37000024,3,All,d,93,89,4.5
20200202,S37000024,4,All,d,69,56.5,22.1
20200202,S37000024,5,All,d,81,92.5,-12.4
20200202,S37000025,1,All,d,28,23.5,19.1
20200202,S37000025,2,All,d,54,71.5,-24.5
20200202,S37000025,3,All,d,126,108.5,16.1
20200202,S37000025,4,All,d,90,86,4.7
20200202,S37000025,5,All,d,23,16,43.8
20200202,S37000026,2,All,d,7,1.5,366.7
20200202,S37000026,3,All,d,19,28.5,-33.3
20200202,S37000026,4,All,d,22,29,-24.1
20200202,S37000027,1,All,d,89,87.5,1.7
20200202,S37000027,2,All,d,94,100,-6
20200202,S37000027,3,All,d,62,84.5,-26.6
20200202,S37000027,4,All,d,56,42,33.3
20200202,S37000027,5,All,d,60,75.5,-20.5
20200202,S37000028,1,All,d,267,253,5.5
20200202,S37000028,2,All,d,247,260.5,-5.2
20200202,S37000028,3,All,d,199,211,-5.7
20200202,S37000028,4,All,d,157,149.5,5
20200202,S37000028,5,All,d,117,122,-4.1
20200202,S37000029,1,All,d,154,132.5,16.2
20200202,S37000029,2,All,d,76,88.5,-14.1
20200202,S37000029,3,All,d,36,44.5,-19.1
20200202,S37000029,4,All,d,19,24.5,-22.4
20200202,S37000029,5,All,d,17,16,6.2
20200202,S37000030,1,All,d,95,102.5,-7.3
20200202,S37000030,2,All,d,187,164.5,13.7
20200202,S37000030,3,All,d,105,110.5,-5
20200202,S37000030,4,All,d,99,87.5,13.1
20200202,S37000030,5,All,d,55,61.5,-10.6
20200202,S37000031,2,All,d,16,20,-20
20200202,S37000031,3,All,d,87,91,-4.4
20200202,S37000032,1,All,d,259,277.5,-6.7
20200202,S37000032,2,All,d,264,270.5,-2.4
20200202,S37000032,3,All,d,218,227.5,-4.2
20200202,S37000032,4,All,d,206,184.5,11.7
20200202,S37000032,5,All,d,167,153,9.2
20200202,S37000033,1,All,d,39,22.5,73.3
20200202,S37000033,2,All,d,74,60.5,22.3
20200202,S37000033,3,All,d,102,86,18.6
20200202,S37000033,4,All,d,141,145,-2.8
20200202,S37000033,5,All,d,74,84.5,-12.4
20200202,S37000034,1,All,d,1062,1068.5,-0.6
20200202,S37000034,2,All,d,347,330.5,5
20200202,S37000034,3,All,d,168,203,-17.2
20200202,S37000034,4,All,d,181,159,13.8
20200202,S37000034,5,All,d,135,129.5,4.2
20200202,S37000035,1,All,d,465,453.5,2.5
20200202,S37000035,2,All,d,344,335,2.7
20200202,S37000035,3,All,d,174,171,1.8
20200202,S37000035,4,All,d,142,142,-0
20200202,S37000035,5,All,d,69,79,-12.7
20200209,S37000001,1,All,d,68,82,-17.1
20200209,S37000001,2,All,d,133,143.5,-7.3
20200209,S37000001,3,All,d,91,89,2.2
20200209,S37000001,4,All,d,65,73,-11
20200209,S37000001,5,All,d,153,146,4.8
20200209,S37000002,1,All,d,17,16.5,3
20200209,S37000002,2,All,d,70,83,-15.7
20200209,S37000002,3,All,d,142,145.5,-2.4
20200209,S37000002,4,All,d,213,215,-0.9
20200209,S37000002,5,All,d,144,129.5,11.2
20200209,S37000003,1,All,d,27,29.5,-8.5
20200209,S37000003,2,All,d,78,83,-6
20200209,S37000003,3,All,d,106,90.5,17.1
20200209,S37000003,4,All,d,84,92.5,-9.2
20200209,S37000003,5,All,d,32,37.5,-14.7
20200209,S37000004,1,All,d,28,37.5,-25.3
20200209,S37000004,2,All,d,59,45,31.1
20200209,S37000004,3,All,d,95,115.5,-17.7
20200209,S37000004,4,All,d,50,57,-12.3
20200209,S37000004,5,All,d,24,22.5,6.7
20200209,S37000005,1,All,d,98,97,1
20200209,S37000005,2,All,d,79,86.5,-8.7
20200209,S37000005,3,All,d,58,73,-20.5
20200209,S37000005,4,All,d,70,101,-30.7
20200209,S37000005,5,All,d,69,74,-6.8
20200209,S37000006,1,All,d,43,60.5,-28.9
20200209,S37000006,2,All,d,124,137,-9.5
20200209,S37000006,3,All,d,164,205.5,-20.2
20200209,S37000006,4,All,d,71,76,-6.6
20200209,S37000006,5,All,d,40,38.5,3.9
20200209,S37000007,1,All,d,210,202.5,3.7
20200209,S37000007,2,All,d,99,106,-6.6
20200209,S37000007,3,All,d,50,43,16.3
20200209,S37000007,4,All,d,55,62.5,-12
20200209,S37000007,5,All,d,49,73.5,-33.3
20200209,S37000008,1,All,d,128,154,-16.9
20200209,S37000008,2,All,d,100,115,-13
20200209,S37000008,3,All,d,62,69,-10.1
20200209,S37000008,4,All,d,51,53,-3.8
20200209,S37000008,5,All,d,30,30,-0
20200209,S37000009,1,All,d,22,17,29.4
20200209,S37000009,2,All,d,56,60.5,-7.4
20200209,S37000009,3,All,d,22,23,-4.3
20200209,S37000009,4,All,d,64,64,-0
20200209,S37000009,5,All,d,128,133,-3.8
20200209,S37000010,1,All,d,24,24,-0
20200209,S37000010,2,All,d,83,90,-7.8
20200209,S37000010,3,All,d,54,59,-8.5
20200209,S37000010,4,All,d,44,43.5,1.1
20200209,S37000010,5,All,d,31,27.5,12.7
20200209,S37000011,1,All,d,19,22.5,-15.6
20200209,S37000011,2,All,d,36,33,9.1
20200209,S37000011,3,All,d,19,23,-17.4
20200209,S37000011,4,All,d,50,53.5,-6.5
20200209,S37000011,5,All,d,110,113.5,-3.1
20200209,S37000012,1,All,d,205,180.5,13.6
20200209,S37000012,2,All,d,227,182.5,24.4
20200209,S37000012,3,All,d,136,133.5,1.9
20200209,S37000012,4,All,d,172,161,6.8
20200209,S37000012,5,All,d,361,380,-5
20200209,S37000013,1,All,d,103,133,-22.6
20200209,S37000013,2,All,d,122,172,-29.1
20200209,S37000013,3,All,d,108,139,-22.3
20200209,S37000013,4,All,d,60,86,-30.2
20200209,S37000013,5,All,d,59,74.5,-20.8
20200209,S37000016,1,All,d,94,84,11.9
20200209,S37000016,2,All,d,144,142.5,1.1
20200209,S37000016,3,All,d,231,241,-4.1
20200209,S37000016,4,All,d,205,206,-0.5
20200209,S37000016,5,All,d,40,36,11.1
20200209,S37000017,1,All,d,123,140,-12.1
20200209,S37000017,2,All,d,30,31.5,-4.8
20200209,S37000017,3,All,d,35,33,6.1
20200209,S37000017,4,All,d,26,28,-7.1
20200209,S37000017,5,All,d,27,29.5,-8.5
20200209,S37000018,1,All,d,23,31.5,-27
20200209,S37000018,2,All,d,105,98.5,6.6
20200209,S37000018,3,All,d,66,54.5,21.1
20200209,S37000018,4,All,d,39,37,5.4
20200209,S37000018,5,All,d,24,21,14.3
20200209,S37000019,1,All,d,5,6.5,-23.1
20200209,S37000019,2,All,d,45,39,15.4
20200209,S37000019,3,All,d,96,68,41.2
20200209,S37000019,4,All,d,79,87,-9.2
20200209,S37000019,5,All,d,22,25,-12
20200209,S37000020,1,All,d,190,222,-14.4
20200209,S37000020,2,All,d,89,88,1.1
20200209,S37000020,3,All,d,62,62.5,-0.8
20200209,S37000020,4,All,d,43,56,-23.2
20200209,S37000020,5,All,d,26,29,-10.3
20200209,S37000022,2,All,d,8,10.5,-23.8
20200209,S37000022,3,All,d,14,9.5,47.4
20200209,S37000022,4,All,d,33,32,3.1
20200209,S37000024,1,All,d,164,177.5,-7.6
20200209,S37000024,2,All,d,120,132,-9.1
20200209,S37000024,3,All,d,84,89,-5.6
20200209,S37000024,4,All,d,62,57,8.8
20200209,S37000024,5,All,d,76,79,-3.8
20200209,S37000025,1,All,d,27,25,8
20200209,S37000025,2,All,d,66,73,-9.6
20200209,S37000025,3,All,d,127,152,-16.4
20200209,S37000025,4,All,d,89,80,11.2
20200209,S37000025,5,All,d,17,24.5,-30.6
20200209,S37000026,2,All,d,6,4,50
20200209,S37000026,3,All,d,18,24,-25
20200209,S37000026,4,All,d,33,36,-8.3
20200209,S37000027,1,All,d,84,82.5,1.8
20200209,S37000027,2,All,d,97,111.5,-13
20200209,S37000027,3,All,d,63,78,-19.2
20200209,S37000027,4,All,d,55,58,-5.2
20200209,S37000027,5,All,d,63,76,-17.1
20200209,S37000028,1,All,d,230,261.5,-12
20200209,S37000028,2,All,d,199,270.5,-26.4
20200209,S37000028,3,All,d,196,213,-8
20200209,S37000028,4,All,d,161,154.5,4.2
20200209,S37000028,5,All,d,133,124,7.3
20200209,S37000029,1,All,d,133,131.5,1.1
20200209,S37000029,2,All,d,83,81,2.5
20200209,S37000029,3,All,d,46,42.5,8.2
20200209,S37000029,4,All,d,21,24.5,-14.3
20200209,S37000029,5,All,d,10,9.5,5.3
20200209,S37000030,1,All,d,121,118.5,2.1
20200209,S37000030,2,All,d,171,148.5,15.2
20200209,S37000030,3,All,d,132,91.5,44.3
20200209,S37000030,4,All,d,85,79,7.6
20200209,S37000030,5,All,d,69,53,30.2
20200209,S37000031,2,All,d,14,19.5,-28.2
20200209,S37000031,3,All,d,75,79.5,-5.7
20200209,S37000032,1,All,d,291,285,2.1
20200209,S37000032,2,All,d,295,271,8.9
20200209,S37000032,3,All,d,210,235.5,-10.8
20200209,S37000032,4,All,d,203,204,-0.5
20200209,S37000032,5,All,d,162,172,-5.8
20200209,S37000033,1,All,d,31,29.5,5.1
20200209,S37000033,2,All,d,55,53.5,2.8
20200209,S37000033,3,All,d,111,92.5,20
20200209,S37000033,4,All,d,123,146,-15.8
20200209,S37000033,5,All,d,102,86.5,17.9
20200209,S37000034,1,All,d,1081,1033.5,4.6
20200209,S37000034,2,All,d,319,322,-0.9
20200209,S37000034,3,All,d,181,199,-9
20200209,S37000034,4,All,d,156,166,-6
20200209,S37000034,5,All,d,132,124.5,6
20200209,S37000035,1,All,d,457,469.5,-2.7
20200209,S37000035,2,All,d,307,326,-5.8
20200209,S37000035,3,All,d,143,173.5,-17.6
20200209,S37000035,4,All,d,107,139,-23
20200209,S37000035,5,All,d,77,72,6.9
20200216,S37000001,1,All,d,68,82.5,-17.6
20200216,S37000001,2,All,d,126,152,-17.1
20200216,S37000001,3,All,d,77,78,-1.3
20200216,S37000001,4,All,d,88,80.5,9.3
20200216,S37000001,5,All,d,160,156,2.6
20200216,S37000002,1,All,d,25,19,31.6
20200216,S37000002,2,All,d,79,67.5,17
20200216,S37000002,3,All,d,140,135,3.7
20200216,S37000002,4,All,d,249,214.5,16.1
20200216,S37000002,5,All,d,139,124.5,11.6
20200216,S37000003,1,All,d,24,25,-4
20200216,S37000003,2,All,d,66,80,-17.5
20200216,S37000003,3,All,d,72,85,-15.3
20200216,S37000003,4,All,d,77,76,1.3
20200216,S37000003,5,All,d,31,40,-22.5
20200216,S37000004,1,All,d,33,36.5,-9.6
20200216,S37000004,2,All,d,39,46,-15.2
20200216,S37000004,3,All,d,98,120,-18.3
20200216,S37000004,4,All,d,55,59.5,-7.6
20200216,S37000004,5,All,d,27,22,22.7
20200216,S37000005,1,All,d,93,109,-14.7
20200216,S37000005,2,All,d,92,96.5,-4.7
20200216,S37000005,3,All,d,61,76.5,-20.3
20200216,S37000005,4,All,d,88,108,-18.5
20200216,S37000005,5,All,d,75,76.5,-2
20200216,S37000006,1,All,d,52,56.5,-8
20200216,S37000006,2,All,d,150,139,7.9
20200216,S37000006,3,All,d,200,189.5,5.5
20200216,S37000006,4,All,d,78,77.5,0.6
20200216,S37000006,5,All,d,38,39,-2.6
20200216,S37000007,1,All,d,204,217.5,-6.2
20200216,S37000007,2,All,d,88,92.5,-4.9
20200216,S37000007,3,All,d,40,48,-16.7
20200216,S37000007,4,All,d,57,67.5,-15.6
20200216,S37000007,5,All,d,51,62.5,-18.4
20200216,S37000008,1,All,d,137,161.5,-15.2
20200216,S37000008,2,All,d,112,98.5,13.7
20200216,S37000008,3,All,d,61,55,10.9
20200216,S37000008,4,All,d,40,46.5,-14
20200216,S37000008,5,All,d,25,34,-26.5
20200216,S37000009,1,All,d,16,10.5,52.4
20200216,S37000009,2,All,d,75,67,11.9
20200216,S37000009,3,All,d,25,21.5,16.3
20200216,S37000009,4,All,d,64,63.5,0.8
20200216,S37000009,5,All,d,137,118,16.1
20200216,S37000010,1,All,d,15,24.5,-38.8
20200216,S37000010,2,All,d,71,80,-11.2
20200216,S37000010,3,All,d,60,60.5,-0.8
20200216,S37000010,4,All,d,53,38,39.5
20200216,S37000010,5,All,d,37,42.5,-12.9
20200216,S37000011,1,All,d,26,19.5,33.3
20200216,S37000011,2,All,d,28,26.5,5.7
20200216,S37000011,3,All,d,18,27,-33.3
20200216,S37000011,4,All,d,46,47,-2.1
20200216,S37000011,5,All,d,116,106.5,8.9
20200216,S37000012,1,All,d,172,173,-0.6
20200216,S37000012,2,All,d,162,168.5,-3.9
20200216,S37000012,3,All,d,124,135.5,-8.5
20200216,S37000012,4,All,d,198,185,7
20200216,S37000012,5,All,d,360,336,7.1
20200216,S37000013,1,All,d,105,120.5,-12.9
20200216,S37000013,2,All,d,139,172,-19.2
20200216,S37000013,3,All,d,129,158.5,-18.6
20200216,S37000013,4,All,d,72,84,-14.3
20200216,S37000013,5,All,d,59,60,-1.7
20200216,S37000016,1,All,d,77,84,-8.3
20200216,S37000016,2,All,d,158,144.5,9.3
20200216,S37000016,3,All,d,239,225.5,6
20200216,S37000016,4,All,d,196,176.5,11
20200216,S37000016,5,All,d,41,52,-21.2
20200216,S37000017,1,All,d,118,149,-20.8
20200216,S37000017,2,All,d,24,33,-27.3
20200216,S37000017,3,All,d,32,34,-5.9
20200216,S37000017,4,All,d,39,28,39.3
20200216,S37000017,5,All,d,33,30,10
20200216,S37000018,1,All,d,21,30,-30
20200216,S37000018,2,All,d,104,80,30
20200216,S37000018,3,All,d,63,50.5,24.8
20200216,S37000018,4,All,d,58,37.5,54.7
20200216,S37000018,5,All,d,21,20.5,2.4
20200216,S37000019,1,All,d,8,10.5,-23.8
20200216,S37000019,2,All,d,41,41.5,-1.2
20200216,S37000019,3,All,d,76,74.5,2
20200216,S37000019,4,All,d,78,83,-6
20200216,S37000019,5,All,d,31,19,63.2
20200216,S37000020,1,All,d,220,226,-2.7
20200216,S37000020,2,All,d,72,82.5,-12.7
20200216,S37000020,3,All,d,63,60.5,4.1
20200216,S37000020,4,All,d,45,60.5,-25.6
20200216,S37000020,5,All,d,30,25,20
20200216,S37000022,2,All,d,10,9.5,5.3
20200216,S37000022,3,All,d,8,10,-20
20200216,S37000022,4,All,d,26,34,-23.5
20200216,S37000024,1,All,d,156,155.5,0.3
20200216,S37000024,2,All,d,137,131,4.6
20200216,S37000024,3,All,d,94,85,10.6
20200216,S37000024,4,All,d,50,64,-21.9
20200216,S37000024,5,All,d,82,71.5,14.7
20200216,S37000025,1,All,d,20,26.5,-24.5
20200216,S37000025,2,All,d,50,54.5,-8.3
20200216,S37000025,3,All,d,124,127.5,-2.7
20200216,S37000025,4,All,d,83,73,13.7
20200216,S37000025,5,All,d,24,20.5,17.1
20200216,S37000026,2,All,d,5,5,-0
20200216,S37000026,3,All,d,25,21,19
20200216,S37000026,4,All,d,35,30,16.7
20200216,S37000027,1,All,d,75,97.5,-23.1
20200216,S37000027,2,All,d,97,101.5,-4.4
20200216,S37000027,3,All,d,62,76,-18.4
20200216,S37000027,4,All,d,49,44.5,10.1
20200216,S37000027,5,All,d,64,75,-14.7
20200216,S37000028,1,All,d,216,245,-11.8
20200216,S37000028,2,All,d,218,280.5,-22.3
20200216,S37000028,3,All,d,191,200,-4.5
20200216,S37000028,4,All,d,132,138.5,-4.7
20200216,S37000028,5,All,d,128,155,-17.4
20200216,S37000029,1,All,d,138,147,-6.1
20200216,S37000029,2,All,d,106,88.5,19.8
20200216,S37000029,3,All,d,40,49.5,-19.2
20200216,S37000029,4,All,d,23,19,21.1
20200216,S37000029,5,All,d,12,12.5,-4
20200216,S37000030,1,All,d,108,106,1.9
20200216,S37000030,2,All,d,172,166,3.6
20200216,S37000030,3,All,d,101,76.5,32
20200216,S37000030,4,All,d,74,70.5,5
20200216,S37000030,5,All,d,62,55.5,11.7
20200216,S37000031,2,All,d,16,23.5,-31.9
20200216,S37000031,3,All,d,78,93.5,-16.6
20200216,S37000032,1,All,d,279,300,-7
20200216,S37000032,2,All,d,272,284.5,-4.4
20200216,S37000032,3,All,d,216,228.5,-5.5
20200216,S37000032,4,All,d,183,197.5,-7.3
20200216,S37000032,5,All,d,128,166,-22.9
20200216,S37000033,1,All,d,27,26.5,1.9
20200216,S37000033,2,All,d,67,63.5,5.5
20200216,S37000033,3,All,d,100,87.5,14.3
20200216,S37000033,4,All,d,166,136.5,21.6
20200216,S37000033,5,All,d,89,76.5,16.3
20200216,S37000034,1,All,d,1038,1103.5,-5.9
20200216,S37000034,2,All,d,292,305,-4.3
20200216,S37000034,3,All,d,176,188.5,-6.6
20200216,S37000034,4,All,d,132,159,-17
20200216,S37000034,5,All,d,128,120,6.7
20200216,S37000035,1,All,d,436,444.5,-1.9
20200216,S37000035,2,All,d,305,331.5,-8
20200216,S37000035,3,All,d,142,152.5,-6.9
20200216,S37000035,4,All,d,139,125.5,10.8
20200216,S37000035,5,All,d,73,75.5,-3.3
20200223,S37000001,1,All,d,63,86.5,-27.2
20200223,S37000001,2,All,d,129,155.5,-17
20200223,S37000001,3,All,d,76,91.5,-16.9
20200223,S37000001,4,All,d,71,70.5,0.7
20200223,S37000001,5,All,d,142,155,-8.4
20200223,S37000002,1,All,d,21,15,40
20200223,S37000002,2,All,d,49,74.5,-34.2
20200223,S37000002,3,All,d,144,119.5,20.5
20200223,S37000002,4,All,d,210,205.5,2.2
20200223,S37000002,5,All,d,160,125,28
20200223,S37000003,1,All,d,22,28,-21.4
20200223,S37000003,2,All,d,81,78,3.8
20200223,S37000003,3,All,d,95,82.5,15.2
20200223,S37000003,4,All,d,95,78,21.8
20200223,S37000003,5,All,d,35,39.5,-11.4
20200223,S37000004,1,All,d,35,31,12.9
20200223,S37000004,2,All,d,53,52,1.9
20200223,S37000004,3,All,d,114,119,-4.2
20200223,S37000004,4,All,d,38,48.5,-21.6
20200223,S37000004,5,All,d,23,18,27.8
20200223,S37000005,1,All,d,86,110,-21.8
20200223,S37000005,2,All,d,89,93,-4.3
20200223,S37000005,3,All,d,76,71.5,6.3
20200223,S37000005,4,All,d,80,95.5,-16.2
20200223,S37000005,5,All,d,71,68.5,3.6
20200223,S37000006,1,All,d,43,54.5,-21.1
20200223,S37000006,2,All,d,138,141.5,-2.5
20200223,S37000006,3,All,d,183,200.5,-8.7
20200223,S37000006,4,All,d,91,61,49.2
20200223,S37000006,5,All,d,29,32.5,-10.8
20200223,S37000007,1,All,d,194,193.5,0.3
20200223,S37000007,2,All,d,102,101,1
20200223,S37000007,3,All,d,42,38,10.5
20200223,S37000007,4,All,d,55,60,-8.3
20200223,S37000007,5,All,d,52,60,-13.3
20200223,S37000008,1,All,d,162,152.5,6.2
20200223,S37000008,2,All,d,89,108.5,-18
20200223,S37000008,3,All,d,53,68.5,-22.6
20200223,S37000008,4,All,d,35,51,-31.4
20200223,S37000008,5,All,d,29,30,-3.3
20200223,S37000009,1,All,d,10,19,-47.4
20200223,S37000009,2,All,d,71,65,9.2
20200223,S37000009,3,All,d,32,24.5,30.6
20200223,S37000009,4,All,d,77,70,10
20200223,S37000009,5,All,d,137,140.5,-2.5
20200223,S37000010,1,All,d,16,17.5,-8.6
20200223,S37000010,2,All,d,99,84,17.9
20200223,S37000010,3,All,d,61,49,24.5
20200223,S37000010,4,All,d,59,46.5,26.9
20200223,S37000010,5,All,d,39,44,-11.4
20200223,S37000011,1,All,d,31,15.5,100
20200223,S37000011,2,All,d,29,27,7.4
20200223,S37000011,3,All,d,29,23.5,23.4
20200223,S37000011,4,All,d,57,44.5,28.1
20200223,S37000011,5,All,d,95,100.5,-5.5
20200223,S37000012,1,All,d,198,185.5,6.7
20200223,S37000012,2,All,d,206,188.5,9.3
20200223,S37000012,3,All,d,125,139.5,-10.4
20200223,S37000012,4,All,d,211,158,33.5
20200223,S37000012,5,All,d,382,358.5,6.6
20200223,S37000013,1,All,d,92,133.5,-31.1
20200223,S37000013,2,All,d,107,184.5,-42
20200223,S37000013,3,All,d,115,142,-19
20200223,S37000013,4,All,d,70,108,-35.2
20200223,S37000013,5,All,d,47,65.5,-28.2
20200223,S37000016,1,All,d,79,82.5,-4.2
20200223,S37000016,2,All,d,171,148.5,15.2
20200223,S37000016,3,All,d,241,244.5,-1.4
20200223,S37000016,4,All,d,186,186,-0
20200223,S37000016,5,All,d,44,44.5,-1.1
20200223,S37000017,1,All,d,131,144.5,-9.3
20200223,S37000017,2,All,d,40,36,11.1
20200223,S37000017,3,All,d,33,23,43.5
20200223,S37000017,4,All,d,28,31.5,-11.1
20200223,S37000017,5,All,d,24,33.5,-28.4
20200223,S37000018,1,All,d,24,20,20
20200223,S37000018,2,All,d,82,92,-10.9
20200223,S37000018,3,All,d,59,51.5,14.6
20200223,S37000018,4,All,d,34,38.5,-11.7
20200223,S37000018,5,All,d,29,23.5,23.4
20200223,S37000019,1,All,d,15,8,87.5
20200223,S37000019,2,All,d,51,37,37.8
20200223,S37000019,3,All,d,84,82,2.4
20200223,S37000019,4,All,d,71,73,-2.7
20200223,S37000019,5,All,d,22,20,10
20200223,S37000020,1,All,d,230,228.5,0.7
20200223,S37000020,2,All,d,99,97.5,1.5
20200223,S37000020,3,All,d,57,68.5,-16.8
20200223,S37000020,4,All,d,46,61.5,-25.2
20200223,S37000020,5,All,d,27,38,-28.9
20200223,S37000022,2,All,d,14,13,7.7
20200223,S37000022,3,All,d,10,10.5,-4.8
20200223,S37000022,4,All,d,42,28,50
20200223,S37000024,1,All,d,160,156,2.6
20200223,S37000024,2,All,d,137,136,0.7
20200223,S37000024,3,All,d,94,89.5,5
20200223,S37000024,4,All,d,52,68,-23.5
20200223,S37000024,5,All,d,81,83.5,-3
20200223,S37000025,1,All,d,22,24,-8.3
20200223,S37000025,2,All,d,53,59.5,-10.9
20200223,S37000025,3,All,d,125,122.5,2
20200223,S37000025,4,All,d,76,79.5,-4.4
20200223,S37000025,5,All,d,23,21,9.5
20200223,S37000026,2,All,d,7,5,40
20200223,S37000026,3,All,d,20,20.5,-2.4
20200223,S37000026,4,All,d,22,29.5,-25.4
