WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
20210919,S08000024,,3,Planned,,65,93.5,-30.5
20210919,S08000024,,4,Planned,,70,103.5,-32.4
20210919,S08000024,,5,Planned,,103,122,-15.6
20210919,S08000028,,3,Planned,,5,11,-54.5
20210919,S08000029,,1,Planned,,26,33.5,-22.4
20210919,S08000029,,2,Planned,,20,36.5,-45.2
20210919,S08000029,,3,Planned,,19,30,-36.7
20210919,S08000029,,4,Planned,,26,33,-21.2
20210919,S08000029,,5,Planned,,18,19.5,-7.7
20210919,S08000030,,1,Planned,,36,53,-32.1
20210919,S08000030,,2,Planned,,36,53,-32.1
20210919,S08000030,,3,Planned,,34,51.5,-34
20210919,S08000030,,4,Planned,,62,68,-8.8
20210919,S08000030,,5,Planned,,33,47,-29.8
20210919,S08000031,,1,Planned,,293,492,-40.4
20210919,S08000031,,2,Planned,,159,283,-43.8
20210919,S08000031,,3,Planned,,125,224,-44.2
20210919,S08000031,,4,Planned,,117,219,-46.6
20210919,S08000031,,5,Planned,,111,216,-48.6
20210919,S08000032,,1,Planned,,53,64,-17.2
20210919,S08000032,,2,Planned,,47,67.5,-30.4
20210919,S08000032,,3,Planned,,16,42,-61.9
20210919,S08000032,,4,Planned,,29,35,-17.1
20210919,S08000032,,5,Planned,,12,24,-50
20210919,S92000003,d,1,Planned,,565,888,-36.4
20210919,S92000003,d,2,Planned,,496,806,-38.5
20210919,S92000003,d,3,Planned,,433,771.5,-43.9
20210919,S92000003,d,4,Planned,,473,726,-34.8
20210919,S92000003,d,5,Planned,,406,587,-30.8
20210919,NA,NA,1,Planned,,43,49,-12.2
20210919,NA,NA,2,Planned,,34,41,-17.1
20210919,NA,NA,3,Planned,,31,39,-20.5
20210919,NA,NA,4,Planned,,26,39.5,-34.2
20210919,NA,NA,5,Planned,,37,33.5,10.4
20210926,S08000015,,2,Planned,,9,21,-57.1
20210926,S08000015,,5,Planned,,5,8.5,-41.2
